episode_id,suite,task_id,seed,arm,baseline_success,success,rescued,censored_without_success,first_success_attempt,full_rollout_revisions_to_success,within_successful_rollout_decisions,online_decisions_through_success_or_cap,actions_through_success_or_cap,rollout_seconds_through_success_or_cap,standalone_velocity_evaluations_through_success_or_cap,provider_through_success_or_cap,complete_tokens_to_success,physical_provider,development_extra_rollouts_after_success,success_by_attempt,winning_attempt_effects
libero_goal_ood:seed37:task5:state0,libero_goal_ood,5,37,astra_demo_blend,False,False,False,True,,,,24,900,416.07672327081673,3090,"{""accepted_proposals"": 24, ""actual_models"": {""azure/openai/gpt-6-astra"": 24}, ""client_attempts"": 24, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {""200"": 24}, ""latency_seconds"": 257.99160410510376, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 24, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 608141}, ""output_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 7965}, ""reasoning_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 1530}, ""total_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 616106}}, ""usage_available_calls"": 24, ""usage_unavailable_calls"": 0}",,"{""accepted_proposals"": 24, ""actual_models"": {""azure/openai/gpt-6-astra"": 24}, ""client_attempts"": 24, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {""200"": 24}, ""latency_seconds"": 257.99160410510376, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 24, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 608141}, ""output_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 7965}, ""reasoning_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 1530}, ""total_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 616106}}, ""usage_available_calls"": 24, ""usage_unavailable_calls"": 0}",0,"[false, false, false]",
libero_goal_ood:seed37:task9:state0,libero_goal_ood,9,37,random_noise,True,True,False,False,1,0,0,0,110,32.45680567785166,1510,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"[true, true, true]","{""accepted_decisions_executed"": 0, ""actions_executed"": 110, ""actions_with_accepted_decision"": 0, ""actions_with_changed_image"": 0, ""attempt_id"": ""recovered_noise_1"", ""native_condition_fallback_actions"": 0}"
libero_goal_ood:seed37:task9:state0,libero_goal_ood,9,37,random_occlusion,True,True,False,False,1,0,0,0,110,32.45680567785166,1510,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"[true, true, true]","{""accepted_decisions_executed"": 0, ""actions_executed"": 110, ""actions_with_accepted_decision"": 0, ""actions_with_changed_image"": 0, ""attempt_id"": ""recovered_noise_1"", ""native_condition_fallback_actions"": 0}"
libero_goal_ood:seed37:task9:state0,libero_goal_ood,9,37,random_demo_blend,True,True,False,False,1,0,0,0,110,32.45680567785166,1510,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"[true, true, true]","{""accepted_decisions_executed"": 0, ""actions_executed"": 110, ""actions_with_accepted_decision"": 0, ""actions_with_changed_image"": 0, ""attempt_id"": ""recovered_noise_1"", ""native_condition_fallback_actions"": 0}"
libero_goal_ood:seed37:task9:state0,libero_goal_ood,9,37,astra_occlusion,True,True,False,False,1,0,0,0,110,32.45680567785166,1510,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"[true, true, true]","{""accepted_decisions_executed"": 0, ""actions_executed"": 110, ""actions_with_accepted_decision"": 0, ""actions_with_changed_image"": 0, ""attempt_id"": ""recovered_noise_1"", ""native_condition_fallback_actions"": 0}"
libero_goal_ood:seed37:task9:state0,libero_goal_ood,9,37,astra_demo_blend,True,True,False,False,1,0,0,0,110,32.45680567785166,1510,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"[true, true, true]","{""accepted_decisions_executed"": 0, ""actions_executed"": 110, ""actions_with_accepted_decision"": 0, ""actions_with_changed_image"": 0, ""attempt_id"": ""recovered_noise_1"", ""native_condition_fallback_actions"": 0}"
libero_goal_ood:seed37:task2:state0,libero_goal_ood,2,37,random_noise,False,False,False,True,,,,0,900,92.13775056400027,3090,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"[false, false, false]",
libero_goal_ood:seed37:task2:state0,libero_goal_ood,2,37,random_occlusion,False,True,True,False,2,1,6,6,427,56.71124582199991,2150,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"[false, true, true]","{""accepted_decisions_executed"": 6, ""actions_executed"": 127, ""actions_with_accepted_decision"": 127, ""actions_with_changed_image"": 127, ""attempt_id"": ""random_occlusion_2"", ""native_condition_fallback_actions"": 0}"
libero_goal_ood:seed37:task2:state0,libero_goal_ood,2,37,random_demo_blend,False,False,False,True,,,,24,900,92.37196077599947,3090,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"[false, false, false]",
libero_goal_ood:seed37:task2:state0,libero_goal_ood,2,37,astra_occlusion,False,True,True,False,2,1,12,12,598,217.04650897900046,2490,"{""accepted_proposals"": 12, ""actual_models"": {""azure/openai/gpt-6-astra"": 12}, ""client_attempts"": 12, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {""200"": 12}, ""latency_seconds"": 127.72434622400033, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 12, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 279459}, ""output_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 3750}, ""reasoning_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 711}, ""total_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 283209}}, ""usage_available_calls"": 12, ""usage_unavailable_calls"": 0}",283209,"{""accepted_proposals"": 12, ""actual_models"": {""azure/openai/gpt-6-astra"": 12}, ""client_attempts"": 12, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {""200"": 12}, ""latency_seconds"": 127.72434622400033, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 12, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 279459}, ""output_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 3750}, ""reasoning_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 711}, ""total_tokens"": {""available_calls"": 12, ""complete"": true, ""missing_calls"": 0, ""sum"": 283209}}, ""usage_available_calls"": 12, ""usage_unavailable_calls"": 0}",0,"[false, true, true]","{""accepted_decisions_executed"": 12, ""actions_executed"": 298, ""actions_with_accepted_decision"": 298, ""actions_with_changed_image"": 275, ""attempt_id"": ""astra_occlusion_2"", ""native_condition_fallback_actions"": 0}"
libero_goal_ood:seed37:task2:state0,libero_goal_ood,2,37,astra_demo_blend,False,False,False,True,,,,24,900,436.0354389330005,3090,"{""accepted_proposals"": 24, ""actual_models"": {""azure/openai/gpt-6-astra"": 24}, ""client_attempts"": 24, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {""200"": 24}, ""latency_seconds"": 296.75855277100163, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 24, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 609313}, ""output_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 8332}, ""reasoning_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 1936}, ""total_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 617645}}, ""usage_available_calls"": 24, ""usage_unavailable_calls"": 0}",,"{""accepted_proposals"": 24, ""actual_models"": {""azure/openai/gpt-6-astra"": 24}, ""client_attempts"": 24, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {""200"": 24}, ""latency_seconds"": 296.75855277100163, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 24, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 609313}, ""output_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 8332}, ""reasoning_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 1936}, ""total_tokens"": {""available_calls"": 24, ""complete"": true, ""missing_calls"": 0, ""sum"": 617645}}, ""usage_available_calls"": 24, ""usage_unavailable_calls"": 0}",0,"[false, false, false]",
libero_goal_ood:seed37:task6:state0,libero_goal_ood,6,37,random_noise,False,False,False,True,,,,0,900,87.70556159200078,3090,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"[false, false, false]",
libero_goal_ood:seed37:task6:state0,libero_goal_ood,6,37,random_occlusion,False,False,False,True,,,,24,900,87.64433586900122,3090,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",,"{""accepted_proposals"": 0, ""actual_models"": {}, ""client_attempts"": 0, ""errors"": {}, ""failed_calls"": 0, ""http_status"": {}, ""latency_seconds"": 0, ""monetary_cost"": null, ""monetary_cost_unavailable_reason"": ""No verified provider price was supplied."", ""preflight_errors"": {}, ""preflight_failures"": 0, ""preflight_latency_seconds"": 0, ""provider_calls"": 0, ""reasoning_tokens_are_subset_of_output_tokens"": true, ""tokens"": {""input_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""output_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""reasoning_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}, ""total_tokens"": {""available_calls"": 0, ""complete"": true, ""missing_calls"": 0, ""sum"": 0}}, ""usage_available_calls"": 0, ""usage_unavailable_calls"": 0}",0,"[false, false, false]",
