episode_id,suite,task_id,arm,baseline_success,success,rescued,first_success_attempt,full_rollout_revisions_to_success,within_successful_rollout_decisions,decisions_through_success_or_cap,censored_without_success,development_extra_rollouts_after_success,prefix_total_tokens_reported,prefix_total_tokens_complete,reset_sha256
libero_goal_ood:seed29:task7:state0,libero_goal_ood,7,astra_tli,False,True,True,2,1,5,5,False,0,28222,True,6475ce5bc2bce495d6bd81f21f499e265d377916b5f7a319a3c14bc82bdc4f97
libero_goal_ood:seed29:task7:state0,libero_goal_ood,7,astra_tli_vision,False,True,True,2,1,5,5,False,0,28617,True,6475ce5bc2bce495d6bd81f21f499e265d377916b5f7a319a3c14bc82bdc4f97
libero_goal_ood:seed29:task8:state0,libero_goal_ood,8,random_noise,True,True,False,1,0,0,0,False,0,0,True,6cf6963e8c4398272b18a596606d844f1c19fc95196400900fc01298984e8e8f
libero_goal_ood:seed29:task8:state0,libero_goal_ood,8,oracle_tei,True,True,False,1,0,0,0,False,0,0,True,6cf6963e8c4398272b18a596606d844f1c19fc95196400900fc01298984e8e8f
libero_goal_ood:seed29:task8:state0,libero_goal_ood,8,oracle_tli,True,True,False,1,0,0,0,False,0,0,True,6cf6963e8c4398272b18a596606d844f1c19fc95196400900fc01298984e8e8f
libero_goal_ood:seed29:task8:state0,libero_goal_ood,8,oracle_tei_tli,True,True,False,1,0,0,0,False,0,0,True,6cf6963e8c4398272b18a596606d844f1c19fc95196400900fc01298984e8e8f
libero_goal_ood:seed29:task8:state0,libero_goal_ood,8,astra_tei,True,True,False,1,0,0,0,False,0,0,True,6cf6963e8c4398272b18a596606d844f1c19fc95196400900fc01298984e8e8f
libero_goal_ood:seed29:task8:state0,libero_goal_ood,8,astra_tli,True,True,False,1,0,0,0,False,0,0,True,6cf6963e8c4398272b18a596606d844f1c19fc95196400900fc01298984e8e8f
libero_goal_ood:seed29:task8:state0,libero_goal_ood,8,astra_tli_vision,True,True,False,1,0,0,0,False,0,0,True,6cf6963e8c4398272b18a596606d844f1c19fc95196400900fc01298984e8e8f
libero_goal_ood:seed29:task9:state0,libero_goal_ood,9,random_noise,True,True,False,1,0,0,0,False,0,0,True,c11c152a0cf06a1a467fee2b08dd78be9fc7aca61dc92910601e106e8266b273
libero_goal_ood:seed29:task9:state0,libero_goal_ood,9,oracle_tei,True,True,False,1,0,0,0,False,0,0,True,c11c152a0cf06a1a467fee2b08dd78be9fc7aca61dc92910601e106e8266b273
libero_goal_ood:seed29:task9:state0,libero_goal_ood,9,oracle_tli,True,True,False,1,0,0,0,False,0,0,True,c11c152a0cf06a1a467fee2b08dd78be9fc7aca61dc92910601e106e8266b273
libero_goal_ood:seed29:task9:state0,libero_goal_ood,9,oracle_tei_tli,True,True,False,1,0,0,0,False,0,0,True,c11c152a0cf06a1a467fee2b08dd78be9fc7aca61dc92910601e106e8266b273
libero_goal_ood:seed29:task9:state0,libero_goal_ood,9,astra_tei,True,True,False,1,0,0,0,False,0,0,True,c11c152a0cf06a1a467fee2b08dd78be9fc7aca61dc92910601e106e8266b273
libero_goal_ood:seed29:task9:state0,libero_goal_ood,9,astra_tli,True,True,False,1,0,0,0,False,0,0,True,c11c152a0cf06a1a467fee2b08dd78be9fc7aca61dc92910601e106e8266b273
libero_goal_ood:seed29:task9:state0,libero_goal_ood,9,astra_tli_vision,True,True,False,1,0,0,0,False,0,0,True,c11c152a0cf06a1a467fee2b08dd78be9fc7aca61dc92910601e106e8266b273
libero_spatial_ood:seed29:task0:state0,libero_spatial_ood,0,random_noise,True,True,False,1,0,0,0,False,0,0,True,1cf621d7b7c932e2937f6c84fe7a302cc78c877ca5a4bd3529dcb380f57b772f
libero_spatial_ood:seed29:task0:state0,libero_spatial_ood,0,oracle_tei,True,True,False,1,0,0,0,False,0,0,True,1cf621d7b7c932e2937f6c84fe7a302cc78c877ca5a4bd3529dcb380f57b772f
libero_spatial_ood:seed29:task0:state0,libero_spatial_ood,0,oracle_tli,True,True,False,1,0,0,0,False,0,0,True,1cf621d7b7c932e2937f6c84fe7a302cc78c877ca5a4bd3529dcb380f57b772f
libero_spatial_ood:seed29:task0:state0,libero_spatial_ood,0,oracle_tei_tli,True,True,False,1,0,0,0,False,0,0,True,1cf621d7b7c932e2937f6c84fe7a302cc78c877ca5a4bd3529dcb380f57b772f
libero_spatial_ood:seed29:task0:state0,libero_spatial_ood,0,astra_tei,True,True,False,1,0,0,0,False,0,0,True,1cf621d7b7c932e2937f6c84fe7a302cc78c877ca5a4bd3529dcb380f57b772f
libero_spatial_ood:seed29:task0:state0,libero_spatial_ood,0,astra_tli,True,True,False,1,0,0,0,False,0,0,True,1cf621d7b7c932e2937f6c84fe7a302cc78c877ca5a4bd3529dcb380f57b772f
libero_spatial_ood:seed29:task0:state0,libero_spatial_ood,0,astra_tli_vision,True,True,False,1,0,0,0,False,0,0,True,1cf621d7b7c932e2937f6c84fe7a302cc78c877ca5a4bd3529dcb380f57b772f
libero_spatial_ood:seed29:task1:state0,libero_spatial_ood,1,random_noise,True,True,False,1,0,0,0,False,0,0,True,661f2f5ab8400bf2cde8896ba2284e2af2bbae4b643f1ce3a51d0edd56bb767b
libero_spatial_ood:seed29:task1:state0,libero_spatial_ood,1,oracle_tei,True,True,False,1,0,0,0,False,0,0,True,661f2f5ab8400bf2cde8896ba2284e2af2bbae4b643f1ce3a51d0edd56bb767b
libero_spatial_ood:seed29:task1:state0,libero_spatial_ood,1,oracle_tli,True,True,False,1,0,0,0,False,0,0,True,661f2f5ab8400bf2cde8896ba2284e2af2bbae4b643f1ce3a51d0edd56bb767b
libero_spatial_ood:seed29:task1:state0,libero_spatial_ood,1,oracle_tei_tli,True,True,False,1,0,0,0,False,0,0,True,661f2f5ab8400bf2cde8896ba2284e2af2bbae4b643f1ce3a51d0edd56bb767b
libero_spatial_ood:seed29:task1:state0,libero_spatial_ood,1,astra_tei,True,True,False,1,0,0,0,False,0,0,True,661f2f5ab8400bf2cde8896ba2284e2af2bbae4b643f1ce3a51d0edd56bb767b
libero_spatial_ood:seed29:task1:state0,libero_spatial_ood,1,astra_tli,True,True,False,1,0,0,0,False,0,0,True,661f2f5ab8400bf2cde8896ba2284e2af2bbae4b643f1ce3a51d0edd56bb767b
libero_spatial_ood:seed29:task1:state0,libero_spatial_ood,1,astra_tli_vision,True,True,False,1,0,0,0,False,0,0,True,661f2f5ab8400bf2cde8896ba2284e2af2bbae4b643f1ce3a51d0edd56bb767b
libero_spatial_ood:seed29:task2:state0,libero_spatial_ood,2,random_noise,True,True,False,1,0,0,0,False,0,0,True,cdda2ee4110e4c0a3935294dc1d42d5e34859337d95f26b32e1395806c81522b
libero_spatial_ood:seed29:task2:state0,libero_spatial_ood,2,oracle_tei,True,True,False,1,0,0,0,False,0,0,True,cdda2ee4110e4c0a3935294dc1d42d5e34859337d95f26b32e1395806c81522b
libero_spatial_ood:seed29:task2:state0,libero_spatial_ood,2,oracle_tli,True,True,False,1,0,0,0,False,0,0,True,cdda2ee4110e4c0a3935294dc1d42d5e34859337d95f26b32e1395806c81522b
libero_spatial_ood:seed29:task2:state0,libero_spatial_ood,2,oracle_tei_tli,True,True,False,1,0,0,0,False,0,0,True,cdda2ee4110e4c0a3935294dc1d42d5e34859337d95f26b32e1395806c81522b
libero_spatial_ood:seed29:task2:state0,libero_spatial_ood,2,astra_tei,True,True,False,1,0,0,0,False,0,0,True,cdda2ee4110e4c0a3935294dc1d42d5e34859337d95f26b32e1395806c81522b
libero_spatial_ood:seed29:task2:state0,libero_spatial_ood,2,astra_tli,True,True,False,1,0,0,0,False,0,0,True,cdda2ee4110e4c0a3935294dc1d42d5e34859337d95f26b32e1395806c81522b
libero_spatial_ood:seed29:task2:state0,libero_spatial_ood,2,astra_tli_vision,True,True,False,1,0,0,0,False,0,0,True,cdda2ee4110e4c0a3935294dc1d42d5e34859337d95f26b32e1395806c81522b
libero_spatial_ood:seed29:task3:state0,libero_spatial_ood,3,random_noise,True,True,False,1,0,0,0,False,0,0,True,3ff202838a0a768d32ad4b8d0d9f9029bbc796f7ca8996a22fb6a20a6aeea373
libero_spatial_ood:seed29:task3:state0,libero_spatial_ood,3,oracle_tei,True,True,False,1,0,0,0,False,0,0,True,3ff202838a0a768d32ad4b8d0d9f9029bbc796f7ca8996a22fb6a20a6aeea373
libero_spatial_ood:seed29:task3:state0,libero_spatial_ood,3,oracle_tli,True,True,False,1,0,0,0,False,0,0,True,3ff202838a0a768d32ad4b8d0d9f9029bbc796f7ca8996a22fb6a20a6aeea373
libero_spatial_ood:seed29:task3:state0,libero_spatial_ood,3,oracle_tei_tli,True,True,False,1,0,0,0,False,0,0,True,3ff202838a0a768d32ad4b8d0d9f9029bbc796f7ca8996a22fb6a20a6aeea373
libero_spatial_ood:seed29:task3:state0,libero_spatial_ood,3,astra_tei,True,True,False,1,0,0,0,False,0,0,True,3ff202838a0a768d32ad4b8d0d9f9029bbc796f7ca8996a22fb6a20a6aeea373
libero_spatial_ood:seed29:task3:state0,libero_spatial_ood,3,astra_tli,True,True,False,1,0,0,0,False,0,0,True,3ff202838a0a768d32ad4b8d0d9f9029bbc796f7ca8996a22fb6a20a6aeea373
libero_spatial_ood:seed29:task3:state0,libero_spatial_ood,3,astra_tli_vision,True,True,False,1,0,0,0,False,0,0,True,3ff202838a0a768d32ad4b8d0d9f9029bbc796f7ca8996a22fb6a20a6aeea373
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,4,random_noise,False,False,False,,,,0,True,0,0,True,668f480e5e9adf1c03d51beb5829e82f13389e20f02406916271ef2cd0aa8120
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,4,oracle_tei,False,False,False,,,,0,True,0,0,True,668f480e5e9adf1c03d51beb5829e82f13389e20f02406916271ef2cd0aa8120
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,4,oracle_tli,False,False,False,,,,0,True,0,0,True,668f480e5e9adf1c03d51beb5829e82f13389e20f02406916271ef2cd0aa8120
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,4,oracle_tei_tli,False,False,False,,,,0,True,0,0,True,668f480e5e9adf1c03d51beb5829e82f13389e20f02406916271ef2cd0aa8120
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,4,astra_tei,False,False,False,,,,24,True,0,208475,True,668f480e5e9adf1c03d51beb5829e82f13389e20f02406916271ef2cd0aa8120
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,4,astra_tli,False,False,False,,,,24,True,0,213375,True,668f480e5e9adf1c03d51beb5829e82f13389e20f02406916271ef2cd0aa8120
libero_spatial_ood:seed29:task4:state0,libero_spatial_ood,4,astra_tli_vision,False,False,False,,,,24,True,0,224993,True,668f480e5e9adf1c03d51beb5829e82f13389e20f02406916271ef2cd0aa8120
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,5,random_noise,False,False,False,,,,0,True,0,0,True,cfe31d40f199e05a2fa70d8c6a1a7faee8a85cdab848a2632e3a8ecb64939afb
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,5,oracle_tei,False,False,False,,,,0,True,0,0,True,cfe31d40f199e05a2fa70d8c6a1a7faee8a85cdab848a2632e3a8ecb64939afb
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,5,oracle_tli,False,False,False,,,,0,True,0,0,True,cfe31d40f199e05a2fa70d8c6a1a7faee8a85cdab848a2632e3a8ecb64939afb
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,5,oracle_tei_tli,False,False,False,,,,0,True,0,0,True,cfe31d40f199e05a2fa70d8c6a1a7faee8a85cdab848a2632e3a8ecb64939afb
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,5,astra_tei,False,True,True,3,2,5,17,False,0,126787,True,cfe31d40f199e05a2fa70d8c6a1a7faee8a85cdab848a2632e3a8ecb64939afb
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,5,astra_tli,False,False,False,,,,24,True,0,210073,True,cfe31d40f199e05a2fa70d8c6a1a7faee8a85cdab848a2632e3a8ecb64939afb
libero_spatial_ood:seed29:task5:state0,libero_spatial_ood,5,astra_tli_vision,False,False,False,,,,24,True,0,222491,True,cfe31d40f199e05a2fa70d8c6a1a7faee8a85cdab848a2632e3a8ecb64939afb
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,6,random_noise,False,False,False,,,,0,True,0,0,True,281f42ede36ea1616e592f33b78fbebae239b3760bb84b6839c92b408f148ff0
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,6,oracle_tei,False,False,False,,,,0,True,0,0,True,281f42ede36ea1616e592f33b78fbebae239b3760bb84b6839c92b408f148ff0
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,6,oracle_tli,False,False,False,,,,0,True,0,0,True,281f42ede36ea1616e592f33b78fbebae239b3760bb84b6839c92b408f148ff0
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,6,oracle_tei_tli,False,False,False,,,,0,True,0,0,True,281f42ede36ea1616e592f33b78fbebae239b3760bb84b6839c92b408f148ff0
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,6,astra_tei,False,False,False,,,,24,True,0,206767,True,281f42ede36ea1616e592f33b78fbebae239b3760bb84b6839c92b408f148ff0
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,6,astra_tli,False,False,False,,,,24,True,0,209732,True,281f42ede36ea1616e592f33b78fbebae239b3760bb84b6839c92b408f148ff0
libero_spatial_ood:seed29:task6:state0,libero_spatial_ood,6,astra_tli_vision,False,False,False,,,,24,True,0,216011,True,281f42ede36ea1616e592f33b78fbebae239b3760bb84b6839c92b408f148ff0
libero_spatial_ood:seed29:task7:state0,libero_spatial_ood,7,random_noise,False,False,False,,,,0,True,0,0,True,b09e77f827698fc4dec5b6b86c2eb21db25a4a656ee04ee074e94f65bbf471d5
libero_spatial_ood:seed29:task7:state0,libero_spatial_ood,7,oracle_tei,False,False,False,,,,0,True,0,0,True,b09e77f827698fc4dec5b6b86c2eb21db25a4a656ee04ee074e94f65bbf471d5
libero_spatial_ood:seed29:task7:state0,libero_spatial_ood,7,oracle_tli,False,False,False,,,,0,True,0,0,True,b09e77f827698fc4dec5b6b86c2eb21db25a4a656ee04ee074e94f65bbf471d5
libero_spatial_ood:seed29:task7:state0,libero_spatial_ood,7,oracle_tei_tli,False,False,False,,,,0,True,0,0,True,b09e77f827698fc4dec5b6b86c2eb21db25a4a656ee04ee074e94f65bbf471d5
libero_spatial_ood:seed29:task7:state0,libero_spatial_ood,7,astra_tei,False,False,False,,,,24,True,0,199798,True,b09e77f827698fc4dec5b6b86c2eb21db25a4a656ee04ee074e94f65bbf471d5
libero_spatial_ood:seed29:task7:state0,libero_spatial_ood,7,astra_tli,False,False,False,,,,24,True,0,212808,True,b09e77f827698fc4dec5b6b86c2eb21db25a4a656ee04ee074e94f65bbf471d5
libero_spatial_ood:seed29:task7:state0,libero_spatial_ood,7,astra_tli_vision,False,False,False,,,,24,True,0,227037,True,b09e77f827698fc4dec5b6b86c2eb21db25a4a656ee04ee074e94f65bbf471d5
libero_spatial_ood:seed29:task8:state0,libero_spatial_ood,8,random_noise,False,False,False,,,,0,True,0,0,True,ebdfca3dcc20d2e1e8dc2be91e4ccd05d8b850fa38321c764854d808ef4a4b19
libero_spatial_ood:seed29:task8:state0,libero_spatial_ood,8,oracle_tei,False,False,False,,,,0,True,0,0,True,ebdfca3dcc20d2e1e8dc2be91e4ccd05d8b850fa38321c764854d808ef4a4b19
libero_spatial_ood:seed29:task8:state0,libero_spatial_ood,8,oracle_tli,False,True,True,2,1,0,0,False,0,0,True,ebdfca3dcc20d2e1e8dc2be91e4ccd05d8b850fa38321c764854d808ef4a4b19
libero_spatial_ood:seed29:task8:state0,libero_spatial_ood,8,oracle_tei_tli,False,True,True,2,1,0,0,False,0,0,True,ebdfca3dcc20d2e1e8dc2be91e4ccd05d8b850fa38321c764854d808ef4a4b19
libero_spatial_ood:seed29:task8:state0,libero_spatial_ood,8,astra_tei,False,True,True,3,2,4,16,False,0,117061,True,ebdfca3dcc20d2e1e8dc2be91e4ccd05d8b850fa38321c764854d808ef4a4b19
libero_spatial_ood:seed29:task8:state0,libero_spatial_ood,8,astra_tli,False,True,True,2,1,5,5,False,0,28710,True,ebdfca3dcc20d2e1e8dc2be91e4ccd05d8b850fa38321c764854d808ef4a4b19
libero_spatial_ood:seed29:task8:state0,libero_spatial_ood,8,astra_tli_vision,False,True,True,2,1,5,5,False,0,28865,True,ebdfca3dcc20d2e1e8dc2be91e4ccd05d8b850fa38321c764854d808ef4a4b19
